effort_id,date,activity_name,segment_id,segment_name,actual_time_s,predicted_time_s,gap_s,draft_status
3424443216125814550,2025-11-14T15:39:31,Sortie vélo dans l'après-midi,8459792,Bertenheim - Sierentz,154,109.40558700032723,-44.59441299967277,unknown
3399341200720064728,2025-09-06T07:31:56,Sortie vélo le matin,11084743,CLM_Wahlbach - Tagsdorf,292,247.2313075983572,-44.768692401642795,unknown
3399341200723049688,2025-09-06T07:16:49,Sortie vélo le matin,34523060,Montée de Waltenheim à la rue des champs,104,58.95813193722008,-45.04186806277992,unknown
3328054146790427440,2025-02-21T15:14:52,Sortie vélo dans l'après-midi,28296786,A bloc dans les champs vers Franken!!! VLT,101,55.846952600872655,-45.153047399127345,unknown
3480258563294235122,2026-04-17T15:23:58,Beau tour avec Arnaud et Joël ☀️,4611692,Power and Push,175,129.57862664655724,-45.42137335344276,unknown
3368529654706558780,2025-06-13T08:04:09,Sortie vélo le matin,12718756,Hippoltskirch - Raedersdorf Sprint,138,92.537894056368,-45.462105943632,unknown
3213891305173483236,2024-04-12T14:39:00,Sortie vélo dans l'après-midi,12718756,Hippoltskirch - Raedersdorf Sprint,138,92.537894056368,-45.462105943632,unknown
3504746014951976186,2026-06-24T05:51:18,Morning Ride,8459792,Bertenheim - Sierentz,155,109.40558700032723,-45.59441299967277,unknown
3265721596012235090,2024-09-02T15:48:56,Sortie vélo dans l'après-midi,8459792,Bertenheim - Sierentz,155,109.40558700032723,-45.59441299967277,unknown
3410665847979311878,2025-10-07T14:23:31,Sortie vélo dans l'après-midi,11084743,CLM_Wahlbach - Tagsdorf,293,247.2313075983572,-45.768692401642795,unknown
3482063832869899648,2026-04-22T14:19:47,Sortie vélo dans l'après-midi,27421343,Bunker-golf,177,131.11169044815114,-45.88830955184886,unknown
3207739199618721586,2024-03-26T15:18:26,Sortie vélo dans l'après-midi,28296786,A bloc dans les champs vers Franken!!! VLT,102,55.846952600872655,-46.153047399127345,unknown
